price,points,variety,country,province,taster_name
70,92,Pinot Noir,US,Oregon,Paul Gregutt
35,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
14,85,Pinot Gris,US,Oregon,Paul Gregutt
32,86,Syrah,US,California,Virginie Boone
78,94,Pinot Noir,US,California,Virginie Boone
38,92,Pinot Noir,US,California,Virginie Boone
30,85,Red Blend,US,California,Virginie Boone
46,88,Chardonnay,US,California,Virginie Boone
15,84,Pinot Gris,France,Alsace,Roger Voss
26,90,Chardonnay,France,Burgundy,Roger Voss
65,90,Pinot Noir,US,Oregon,Paul Gregutt
25,86,Cabernet Sauvignon,US,California,Virginie Boone
40,93,Pinot Noir,US,California,Virginie Boone
56,90,Pinot Noir,US,California,Virginie Boone
25,86,Pinot Noir,France,Alsace,Roger Voss
14,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
30,86,Chardonnay,France,Burgundy,Roger Voss
52,86,Syrah,US,Washington,Paul Gregutt
38,87,Pinot Noir,US,Oregon,Paul Gregutt
65,96,Chardonnay,US,California,Virginie Boone
37,89,Syrah,US,Washington,Paul Gregutt
60,89,Cabernet Sauvignon,US,California,Virginie Boone
28,90,Red Blend,US,Washington,Paul Gregutt
65,93,Pinot Noir,US,Oregon,Paul Gregutt
40,90,Pinot Noir,US,Oregon,Paul Gregutt
40,90,Chardonnay,US,California,Virginie Boone
28,89,Riesling,US,California,Matt Kettmann
85,94,Pinot Noir,France,Burgundy,Roger Voss
50,87,Pinot Noir,US,Oregon,Paul Gregutt
40,91,Pinot Noir,US,Oregon,Paul Gregutt
75,90,Cabernet Sauvignon,US,California,Virginie Boone
14,86,Cabernet Sauvignon,US,California,Matt Kettmann
38,93,Pinot Noir,US,California,Matt Kettmann
175,92,Cabernet Sauvignon,US,California,Virginie Boone
95,92,Pinot Noir,US,Oregon,Paul Gregutt
65,94,Pinot Noir,US,Oregon,Paul Gregutt
19,87,Pinot Gris,US,California,Virginie Boone
38,90,Pinot Noir,US,California,Virginie Boone
50,93,Chardonnay,US,California,Virginie Boone
55,93,Pinot Noir,US,Oregon,Paul Gregutt
47,88,Pinot Noir,US,California,Virginie Boone
8,88,Syrah,US,Washington,Paul Gregutt
60,89,Bordeaux-style Red Blend,US,Washington,Paul Gregutt
29,91,Syrah,US,California,Virginie Boone
25,93,Syrah,US,Washington,Paul Gregutt
132,94,Pinot Noir,France,Burgundy,Roger Voss
60,91,Pinot Noir,US,Oregon,Paul Gregutt
15,82,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
16,85,Red Blend,US,Washington,Paul Gregutt
60,92,Pinot Noir,US,California,Matt Kettmann
25,87,Bordeaux-style Red Blend,US,Washington,Paul Gregutt
23,92,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
29,91,Pinot Noir,US,California,Virginie Boone
18,85,Chardonnay,US,California,Virginie Boone
17,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
55,90,Pinot Noir,US,Oregon,Paul Gregutt
18,93,Riesling,US,Washington,Paul Gregutt
55,90,Pinot Noir,US,California,Matt Kettmann
15,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
225,94,Pinot Noir,France,Burgundy,Roger Voss
28,82,Syrah,US,Oregon,Paul Gregutt
9,86,Red Blend,US,California,Virginie Boone
48,92,Cabernet Sauvignon,US,California,Virginie Boone
85,93,Cabernet Sauvignon,US,California,Virginie Boone
42,88,Cabernet Sauvignon,US,California,Virginie Boone
28,93,Chardonnay,US,California,Matt Kettmann
65,91,Pinot Noir,US,Oregon,Paul Gregutt
75,92,Cabernet Sauvignon,US,California,Virginie Boone
20,89,Pinot Noir,US,Oregon,Paul Gregutt
55,94,Pinot Noir,US,California,Virginie Boone
100,94,Pinot Noir,US,Oregon,Paul Gregutt
25,91,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
60,91,Chardonnay,France,Burgundy,Roger Voss
35,94,Chardonnay,US,Oregon,Paul Gregutt
19,89,Pinot Gris,US,Oregon,Paul Gregutt
13,83,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
48,91,Pinot Noir,US,Oregon,Paul Gregutt
68,92,Pinot Noir,US,California,Virginie Boone
30,89,Chardonnay,US,California,Virginie Boone
72,94,Bordeaux-style Red Blend,US,California,Matt Kettmann
35,93,Chardonnay,US,Washington,Paul Gregutt
57,90,Pinot Noir,US,California,Virginie Boone
90,94,Pinot Noir,US,California,Virginie Boone
12,81,Pinot Noir,US,California,Virginie Boone
24,91,Chardonnay,US,California,Matt Kettmann
20,87,Chardonnay,France,Burgundy,Roger Voss
55,91,Cabernet Sauvignon,US,California,Virginie Boone
50,94,Pinot Noir,US,California,Virginie Boone
35,93,Bordeaux-style Red Blend,US,California,Matt Kettmann
40,88,Pinot Noir,US,Oregon,Paul Gregutt
20,86,Bordeaux-style Red Blend,US,California,Virginie Boone
40,94,Cabernet Sauvignon,US,California,Matt Kettmann
160,93,Chardonnay,France,Burgundy,Roger Voss
200,94,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
45,90,Red Blend,US,California,Virginie Boone
60,91,Chardonnay,US,California,Virginie Boone
19,85,Chardonnay,France,Burgundy,Roger Voss
30,89,Red Blend,US,California,Matt Kettmann
39,87,Cabernet Sauvignon,US,California,Matt Kettmann
52,88,Pinot Noir,US,Oregon,Paul Gregutt
22,89,Pinot Noir,US,California,Matt Kettmann
24,87,Cabernet Sauvignon,US,Washington,Paul Gregutt
100,94,Cabernet Sauvignon,US,California,Virginie Boone
35,90,Chardonnay,US,California,Virginie Boone
90,90,Cabernet Sauvignon,US,California,Virginie Boone
75,89,Pinot Noir,US,California,Virginie Boone
40,91,Chardonnay,US,California,Matt Kettmann
33,93,Chardonnay,US,Oregon,Paul Gregutt
45,88,Pinot Noir,US,California,Matt Kettmann
75,95,Bordeaux-style Red Blend,US,Washington,Paul Gregutt
25,91,Pinot Noir,US,Oregon,Paul Gregutt
72,94,Pinot Noir,US,California,Virginie Boone
75,88,Pinot Noir,US,California,Virginie Boone
30,89,Pinot Noir,US,Oregon,Paul Gregutt
59,94,Pinot Noir,US,California,Virginie Boone
75,87,Pinot Noir,US,California,Virginie Boone
52,93,Bordeaux-style Red Blend,US,California,Matt Kettmann
35,91,Chardonnay,France,Burgundy,Roger Voss
50,94,Pinot Noir,US,Oregon,Paul Gregutt
39,87,Cabernet Sauvignon,US,California,Virginie Boone
113,93,Chardonnay,France,Burgundy,Roger Voss
15,90,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
22,85,Chardonnay,France,Burgundy,Roger Voss
48,93,Pinot Noir,US,California,Virginie Boone
65,91,Syrah,US,California,Matt Kettmann
35,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
15,87,Pinot Gris,US,Oregon,Paul Gregutt
22,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
25,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
45,90,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
140,98,Syrah,US,Washington,Paul Gregutt
30,88,Chardonnay,US,California,Matt Kettmann
42,92,Pinot Noir,US,California,Matt Kettmann
30,90,Cabernet Sauvignon,US,California,Virginie Boone
32,93,Syrah,US,Washington,Paul Gregutt
45,95,Pinot Noir,US,Oregon,Paul Gregutt
29,88,Pinot Gris,France,Alsace,Roger Voss
45,91,Red Blend,US,California,Matt Kettmann
6,87,Chardonnay,US,Washington,Paul Gregutt
19,91,Red Blend,US,Washington,Paul Gregutt
88,87,Cabernet Sauvignon,US,California,Virginie Boone
17,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
50,91,Pinot Noir,US,Oregon,Paul Gregutt
45,92,Pinot Noir,US,California,Matt Kettmann
62,88,Chardonnay,US,California,Virginie Boone
25,91,Chardonnay,US,Washington,Paul Gregutt
75,91,Chardonnay,US,California,Virginie Boone
23,90,Red Blend,US,Washington,Paul Gregutt
15,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
60,90,Pinot Noir,US,Oregon,Paul Gregutt
135,94,Red Blend,US,California,Virginie Boone
26,91,Cabernet Sauvignon,US,Washington,Paul Gregutt
70,89,Pinot Noir,US,Oregon,Paul Gregutt
35,91,Cabernet Sauvignon,US,California,Matt Kettmann
40,88,Red Blend,US,Washington,Paul Gregutt
28,90,Chardonnay,US,California,Virginie Boone
42,95,Chardonnay,France,Burgundy,Roger Voss
18,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
163,95,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
25,91,Red Blend,US,Washington,Paul Gregutt
55,86,Cabernet Sauvignon,US,California,Virginie Boone
20,87,Chardonnay,France,Burgundy,Roger Voss
35,91,Chardonnay,US,California,Matt Kettmann
35,90,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
50,87,Pinot Noir,US,Oregon,Paul Gregutt
150,94,Chardonnay,France,Burgundy,Roger Voss
30,90,Syrah,US,California,Matt Kettmann
40,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
54,87,Cabernet Sauvignon,US,California,Virginie Boone
30,89,Chardonnay,US,Oregon,Paul Gregutt
65,90,Cabernet Sauvignon,US,California,Virginie Boone
20,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,91,Pinot Noir,France,Burgundy,Roger Voss
45,93,Syrah,US,Washington,Paul Gregutt
50,92,Chardonnay,France,Burgundy,Roger Voss
50,88,Syrah,US,Oregon,Paul Gregutt
60,96,Pinot Noir,US,California,Matt Kettmann
70,93,Chardonnay,France,Burgundy,Roger Voss
25,89,Pinot Noir,US,California,Virginie Boone
50,90,Pinot Noir,US,California,Virginie Boone
36,91,Chardonnay,US,California,Matt Kettmann
30,89,Bordeaux-style Red Blend,US,Washington,Paul Gregutt
80,88,Pinot Noir,France,Burgundy,Roger Voss
70,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
10,87,Riesling,US,California,Matt Kettmann
29,87,Riesling,US,California,Matt Kettmann
125,91,Cabernet Sauvignon,France,Bordeaux,Roger Voss
49,90,Pinot Noir,US,California,Virginie Boone
24,91,Pinot Noir,US,California,Matt Kettmann
150,90,Cabernet Sauvignon,US,California,Virginie Boone
43,89,Pinot Gris,France,Alsace,Roger Voss
54,90,Chardonnay,US,California,Virginie Boone
42,90,Pinot Noir,US,California,Virginie Boone
27,84,Pinot Noir,US,California,Matt Kettmann
38,93,Pinot Gris,France,Alsace,Roger Voss
89,94,Pinot Noir,France,Burgundy,Roger Voss
80,90,Cabernet Sauvignon,US,California,Virginie Boone
100,94,Riesling,France,Alsace,Roger Voss
25,89,Cabernet Sauvignon,US,Washington,Paul Gregutt
34,90,Cabernet Sauvignon,US,California,Virginie Boone
50,91,Pinot Noir,US,California,Virginie Boone
85,93,Cabernet Sauvignon,US,California,Virginie Boone
27,92,Gewürztraminer,France,Alsace,Roger Voss
65,93,Pinot Noir,US,California,Matt Kettmann
40,91,Syrah,US,California,Matt Kettmann
89,92,Red Blend,US,California,Virginie Boone
255,91,Pinot Noir,France,Burgundy,Roger Voss
110,91,Cabernet Sauvignon,US,California,Virginie Boone
25,90,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
115,94,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
28,86,Chardonnay,France,Burgundy,Roger Voss
38,91,Cabernet Sauvignon,US,Washington,Paul Gregutt
55,94,Cabernet Sauvignon,US,California,Virginie Boone
45,88,Pinot Noir,US,California,Virginie Boone
35,86,Pinot Noir,US,Oregon,Paul Gregutt
42,90,Pinot Noir,US,California,Virginie Boone
48,93,Pinot Noir,US,Oregon,Paul Gregutt
41,90,Cabernet Sauvignon,US,California,Matt Kettmann
24,91,Red Blend,US,California,Matt Kettmann
33,91,Chardonnay,France,Burgundy,Roger Voss
25,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
15,84,Chardonnay,US,California,Matt Kettmann
50,92,Pinot Noir,US,Oregon,Paul Gregutt
24,85,Chardonnay,France,Burgundy,Roger Voss
180,93,Pinot Noir,France,Burgundy,Roger Voss
17,85,Chardonnay,France,Burgundy,Roger Voss
95,93,Cabernet Sauvignon,US,California,Virginie Boone
40,87,Cabernet Sauvignon,US,California,Virginie Boone
13,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
63,90,Cabernet Sauvignon,US,California,Virginie Boone
138,93,Pinot Noir,France,Burgundy,Roger Voss
17,86,Pinot Noir,US,California,Matt Kettmann
35,91,Syrah,US,California,Matt Kettmann
18,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
15,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
45,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
42,88,Red Blend,US,California,Matt Kettmann
55,89,Pinot Noir,US,Oregon,Paul Gregutt
25,88,Cabernet Sauvignon,US,California,Virginie Boone
17,84,Red Blend,US,California,Virginie Boone
25,87,Chardonnay,US,Oregon,Paul Gregutt
12,87,Pinot Gris,US,Washington,Paul Gregutt
23,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
28,89,Pinot Noir,France,Burgundy,Roger Voss
38,91,Syrah,US,California,Matt Kettmann
35,86,Cabernet Sauvignon,US,California,Virginie Boone
15,87,Pinot Gris,US,Oregon,Paul Gregutt
45,92,Pinot Noir,US,Oregon,Paul Gregutt
35,86,Cabernet Sauvignon,US,Oregon,Paul Gregutt
16,90,Cabernet Sauvignon,US,Washington,Paul Gregutt
22,90,Cabernet Sauvignon,US,California,Matt Kettmann
30,88,Red Blend,US,Washington,Paul Gregutt
44,86,Chardonnay,US,California,Virginie Boone
37,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
22,90,Chardonnay,US,California,Virginie Boone
476,96,Chardonnay,France,Burgundy,Roger Voss
15,86,Bordeaux-style Red Blend,US,Washington,Paul Gregutt
175,91,Bordeaux-style Red Blend,US,California,Virginie Boone
35,92,Syrah,US,Washington,Paul Gregutt
60,87,Chardonnay,US,California,Virginie Boone
28,88,Syrah,US,Oregon,Paul Gregutt
29,93,Chardonnay,US,California,Virginie Boone
17,85,Chardonnay,France,Burgundy,Roger Voss
28,88,Chardonnay,US,Oregon,Paul Gregutt
62,89,Pinot Noir,US,California,Virginie Boone
38,89,Syrah,US,Washington,Paul Gregutt
45,92,Chardonnay,US,California,Matt Kettmann
70,93,Chardonnay,France,Burgundy,Roger Voss
13,88,Gewürztraminer,US,Washington,Paul Gregutt
20,88,Chardonnay,US,Oregon,Paul Gregutt
20,86,Riesling,France,Alsace,Roger Voss
37,89,Pinot Noir,US,Oregon,Paul Gregutt
45,91,Chardonnay,US,California,Matt Kettmann
195,95,Pinot Noir,France,Burgundy,Roger Voss
58,88,Red Blend,US,California,Matt Kettmann
20,91,Pinot Noir,US,California,Matt Kettmann
15,85,Chardonnay,US,Oregon,Paul Gregutt
20,88,Pinot Noir,US,Oregon,Paul Gregutt
15,86,Chardonnay,France,Burgundy,Roger Voss
18,90,Pinot Noir,US,Oregon,Paul Gregutt
60,90,Chardonnay,France,Burgundy,Roger Voss
75,93,Cabernet Sauvignon,US,California,Virginie Boone
13,88,Gewürztraminer,US,Washington,Paul Gregutt
30,88,Chardonnay,France,Burgundy,Roger Voss
46,93,Pinot Noir,France,Burgundy,Roger Voss
55,91,Pinot Noir,US,California,Virginie Boone
20,84,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
19,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
72,91,Red Blend,US,California,Matt Kettmann
15,84,Chardonnay,France,Burgundy,Roger Voss
55,90,Red Blend,US,Washington,Paul Gregutt
60,94,Syrah,US,California,Virginie Boone
42,94,Chardonnay,US,Oregon,Paul Gregutt
60,93,Pinot Noir,France,Burgundy,Roger Voss
42,95,Syrah,US,Washington,Paul Gregutt
65,90,Pinot Noir,US,California,Virginie Boone
19,90,Pinot Gris,US,Oregon,Paul Gregutt
13,88,Pinot Gris,US,Oregon,Paul Gregutt
25,91,Chardonnay,US,Oregon,Paul Gregutt
15,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
18,87,Chardonnay,France,Burgundy,Roger Voss
32,93,Syrah,US,California,Matt Kettmann
18,90,Riesling,US,Oregon,Paul Gregutt
18,87,Riesling,US,California,Virginie Boone
40,93,Chardonnay,US,California,Virginie Boone
47,91,Pinot Noir,US,California,Matt Kettmann
50,95,Bordeaux-style Red Blend,US,Washington,Paul Gregutt
24,91,Pinot Gris,US,Oregon,Paul Gregutt
24,86,Chardonnay,US,California,Matt Kettmann
24,89,Chardonnay,US,California,Virginie Boone
48,88,Red Blend,US,California,Virginie Boone
25,91,Cabernet Sauvignon,US,Washington,Paul Gregutt
60,90,Cabernet Sauvignon,US,California,Virginie Boone
20,83,Pinot Noir,US,California,Virginie Boone
52,93,Pinot Noir,US,California,Matt Kettmann
65,86,Pinot Noir,US,Oregon,Paul Gregutt
22,86,Red Blend,US,Washington,Paul Gregutt
45,89,Syrah,US,Washington,Paul Gregutt
53,91,Chardonnay,France,Burgundy,Roger Voss
60,93,Cabernet Sauvignon,US,California,Virginie Boone
95,93,Cabernet Sauvignon,US,California,Virginie Boone
20,88,Chardonnay,France,Burgundy,Roger Voss
50,92,Syrah,US,California,Virginie Boone
25,85,Bordeaux-style Red Blend,US,Washington,Paul Gregutt
18,87,Pinot Noir,US,California,Virginie Boone
12,84,Chardonnay,France,Burgundy,Roger Voss
32,92,Pinot Noir,US,California,Virginie Boone
25,85,Pinot Noir,US,California,Matt Kettmann
15,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
30,90,Pinot Noir,US,California,Matt Kettmann
11,84,Cabernet Sauvignon,US,California,Virginie Boone
40,89,Bordeaux-style Red Blend,US,Washington,Paul Gregutt
42,85,Cabernet Sauvignon,US,Washington,Paul Gregutt
87,91,Pinot Noir,US,California,Matt Kettmann
65,94,Cabernet Sauvignon,US,California,Matt Kettmann
19,90,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,90,Chardonnay,US,California,Virginie Boone
40,83,Syrah,US,California,Matt Kettmann
20,88,Pinot Noir,US,California,Virginie Boone
40,88,Cabernet Sauvignon,US,California,Virginie Boone
150,88,Cabernet Sauvignon,US,California,Virginie Boone
30,92,Chardonnay,US,California,Matt Kettmann
12,84,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
25,88,Pinot Noir,US,Oregon,Paul Gregutt
20,90,Pinot Noir,US,Oregon,Paul Gregutt
65,90,Chardonnay,US,California,Virginie Boone
20,84,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
50,89,Pinot Noir,US,Oregon,Paul Gregutt
25,94,Gewürztraminer,US,California,Virginie Boone
34,92,Chardonnay,France,Burgundy,Roger Voss
20,90,Red Blend,US,Washington,Paul Gregutt
30,89,Red Blend,US,Washington,Paul Gregutt
34,92,Syrah,US,California,Matt Kettmann
25,87,Chardonnay,France,Burgundy,Roger Voss
35,87,Chardonnay,US,Oregon,Paul Gregutt
30,84,Syrah,US,Washington,Paul Gregutt
60,84,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
23,88,Pinot Noir,US,Oregon,Paul Gregutt
18,89,Gewürztraminer,US,Oregon,Paul Gregutt
85,94,Pinot Noir,US,California,Virginie Boone
28,89,Chardonnay,US,Oregon,Paul Gregutt
48,91,Pinot Noir,US,Oregon,Paul Gregutt
30,90,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
22,90,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
28,92,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
19,88,Pinot Gris,US,California,Matt Kettmann
20,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
25,90,Cabernet Sauvignon,US,California,Virginie Boone
40,91,Pinot Noir,US,Oregon,Paul Gregutt
14,87,Riesling,US,Oregon,Paul Gregutt
110,93,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
20,88,Red Blend,US,Washington,Paul Gregutt
54,91,Pinot Noir,US,California,Virginie Boone
55,91,Cabernet Sauvignon,US,California,Virginie Boone
17,88,Red Blend,US,California,Matt Kettmann
60,91,Cabernet Sauvignon,US,California,Matt Kettmann
35,88,Chardonnay,US,Oregon,Paul Gregutt
40,87,Syrah,US,Oregon,Paul Gregutt
68,88,Chardonnay,France,Burgundy,Roger Voss
28,89,Syrah,US,California,Matt Kettmann
105,90,Cabernet Sauvignon,US,California,Virginie Boone
17,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
20,89,Pinot Noir,US,California,Matt Kettmann
52,87,Pinot Noir,US,California,Virginie Boone
24,86,Chardonnay,US,Oregon,Paul Gregutt
20,87,Chardonnay,US,California,Virginie Boone
20,87,Pinot Noir,US,Oregon,Paul Gregutt
50,94,Cabernet Sauvignon,US,Washington,Paul Gregutt
42,91,Pinot Noir,US,California,Virginie Boone
44,86,Pinot Noir,US,California,Virginie Boone
26,89,Pinot Noir,US,Oregon,Paul Gregutt
28,86,Gewürztraminer,France,Alsace,Roger Voss
26,89,Red Blend,US,California,Matt Kettmann
25,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
32,90,Cabernet Sauvignon,US,Washington,Paul Gregutt
28,85,Syrah,US,California,Virginie Boone
32,86,Cabernet Sauvignon,US,California,Virginie Boone
35,88,Pinot Noir,France,Burgundy,Roger Voss
108,91,Cabernet Sauvignon,US,California,Virginie Boone
39,89,Pinot Noir,US,Oregon,Paul Gregutt
10,90,Riesling,US,Washington,Paul Gregutt
70,93,Chardonnay,US,Oregon,Paul Gregutt
40,92,Pinot Noir,US,California,Virginie Boone
50,90,Pinot Noir,France,Burgundy,Roger Voss
95,94,Chardonnay,US,Oregon,Paul Gregutt
65,92,Cabernet Sauvignon,US,California,Virginie Boone
75,81,Cabernet Sauvignon,US,California,Virginie Boone
20,91,Riesling,France,Alsace,Roger Voss
35,93,Chardonnay,US,California,Virginie Boone
69,91,Pinot Noir,US,California,Virginie Boone
35,95,Chardonnay,US,California,Virginie Boone
48,92,Pinot Noir,US,Oregon,Paul Gregutt
26,84,Cabernet Sauvignon,US,Washington,Paul Gregutt
45,90,Chardonnay,US,California,Virginie Boone
25,90,Riesling,US,California,Virginie Boone
19,88,Chardonnay,US,California,Matt Kettmann
59,88,Cabernet Sauvignon,US,California,Virginie Boone
46,86,Pinot Noir,US,California,Virginie Boone
40,90,Pinot Noir,US,California,Virginie Boone
48,93,Chardonnay,US,California,Matt Kettmann
50,88,Cabernet Sauvignon,US,California,Virginie Boone
45,93,Chardonnay,US,California,Virginie Boone
50,94,Chardonnay,US,California,Virginie Boone
24,91,Riesling,US,Oregon,Paul Gregutt
26,84,Pinot Noir,US,California,Virginie Boone
58,92,Chardonnay,US,California,Virginie Boone
72,92,Pinot Noir,US,California,Virginie Boone
32,88,Red Blend,US,California,Matt Kettmann
25,90,Red Blend,US,California,Virginie Boone
18,85,Red Blend,US,Washington,Paul Gregutt
30,89,Cabernet Sauvignon,US,Washington,Paul Gregutt
40,90,Pinot Noir,US,California,Virginie Boone
52,93,Pinot Noir,US,California,Matt Kettmann
50,92,Syrah,US,California,Virginie Boone
55,93,Pinot Noir,US,Oregon,Paul Gregutt
50,92,Pinot Noir,US,California,Virginie Boone
55,93,Chardonnay,US,California,Virginie Boone
32,89,Chardonnay,US,California,Matt Kettmann
42,90,Pinot Noir,France,Burgundy,Roger Voss
65,91,Pinot Noir,US,Oregon,Paul Gregutt
36,85,Cabernet Sauvignon,US,Washington,Paul Gregutt
28,93,Chardonnay,US,California,Matt Kettmann
42,93,Pinot Noir,US,Oregon,Paul Gregutt
21,89,Chardonnay,US,Washington,Paul Gregutt
36,90,Pinot Noir,US,Oregon,Paul Gregutt
30,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
55,90,Pinot Noir,US,Oregon,Paul Gregutt
55,85,Cabernet Sauvignon,US,California,Virginie Boone
50,95,Syrah,US,California,Virginie Boone
50,89,Cabernet Sauvignon,US,California,Matt Kettmann
