state,county,cz,czname,kfr_pooled_pooled_p25,kfr_white_pooled_p25,poor_share1990,ann_avg_job_growth_2004_2013,job_growth_quartile
12,53,6700,Tampa,0.39272451,0.41138047,0.10630135,0.015493996,4
12,55,6800,Lakeland,0.3806411,0.40774024,0.14461367,-0.0098166876,2
12,57,6700,Tampa,0.37248695,0.4041146,0.12153678,0.016372234,4
12,59,9900,Tallahassee,0.39643642,0.41547331,0.24773479,-0.018151138,1
12,61,7300,Palm Bay,0.37981397,0.41639262,0.090734594,0.0068343258,4
12,63,9900,Tallahassee,0.37096369,0.40848529,0.22211549,-0.021638703,1
12,65,9900,Tallahassee,0.35019913,0.446237,0.2282303,-0.025697401,1
12,67,7700,Lake City,0.42304373,0.43410096,0.21324931,0.023115482,4
12,69,7400,Orlando,0.37429526,0.40768728,0.10267433,0.019472742,4
12,71,7200,Cape Coral,0.38689688,0.42158395,0.084887452,0.015537716,4
12,73,9900,Tallahassee,99,0.43967956,0.17228989,0.0087308092,4
12,75,7900,Gainesville,99,0.39504057,0.1965981,0.0010498648,3
12,77,9900,Tallahassee,0.37013546,0.4001762,0.15942028,-0.014505335,1
12,79,7700,Lake City,0.33824599,0.39809984,99,0.0078214873,4
12,81,6900,Sarasota,0.36720231,0.40538383,0.093988359,0.0066894568,4
12,83,7800,Ocala,0.37483612,0.40357628,0.13273393,0.0055933134,4
12,85,7100,Port St. Lucie,0.4137814,0.44025171,0.081697986,0.0066696517,4
12,86,7000,Miami,0.40987024,0.45401883,0.16591412,0.013124166,4
12,87,7000,Miami,0.42227647,0.4494704,0.105662,-0.0060195047,2
12,89,7600,Jacksonville,0.37142292,0.39800802,0.11534571,0.013371297,4
12,91,10900,Pensacola,0.39775303,0.42015547,0.10882842,-0.0037898959,2
12,93,7100,Port St. Lucie,0.36493546,0.39259622,0.20170163,0.0097030858,4
12,95,7400,Orlando,0.37686664,0.41904113,0.10517336,0.022415413,4
12,97,7400,Orlando,0.39356777,0.41737267,0.086735763,0.030054461,4
12,99,7100,Port St. Lucie,0.38884383,0.45172918,0.080662251,0.010907489,4
12,101,6700,Tampa,0.38149172,0.39317593,0.11000627,0.01855246,4
12,103,6700,Tampa,0.38062713,0.42138311,0.091393985,-0.0012088175,3
12,105,6800,Lakeland,0.36624971,0.40328896,0.12009521,0.0087191472,4
12,107,7500,Deltona,0.35269606,0.38939092,0.18992144,-0.015446406,1
12,109,7600,Jacksonville,0.39194059,0.41920602,0.097336821,0.035183087,4
12,111,7100,Port St. Lucie,0.36854619,0.41592187,0.092193954,0.019746456,4
12,113,10900,Pensacola,0.39503312,0.41514844,0.13290736,0.01393158,4
12,115,6900,Sarasota,0.40280822,0.43443808,0.066275127,-0.0014632926,3
12,117,7400,Orlando,0.41525102,0.45443466,0.068883352,0.0041626887,3
12,119,7400,Orlando,0.36445725,0.40007147,0.18151036,0.024825195,4
12,121,7700,Lake City,0.38748422,0.41550776,0.19002508,0.0095028849,4
12,123,7700,Lake City,0.3646208,0.41591316,0.20476392,0.011032389,4
12,125,7900,Gainesville,0.36936569,0.41134796,0.1576535,-9.9453668e-4,3
12,127,7500,Deltona,0.38216206,0.4132303,0.11084967,-0.0035084458,2
12,129,9900,Tallahassee,0.38506991,0.41552377,0.13308643,0.001581997,3
12,131,10900,Pensacola,0.38342035,0.39828432,0.16145846,0.0080150608,4
12,133,9900,Tallahassee,0.38518906,0.40937343,0.22302634,0.0053192154,4
13,1,9001,Vidalia,0.37376833,0.4159694,0.19111453,7.4918516e-4,3
13,3,8601,Waycross,0.37468207,0.39445534,0.26038733,-0.0050744051,2
13,5,8601,Waycross,0.36685267,0.41029394,0.24023086,0.0043410314,3
13,7,10200,Albany,0.32751971,0.42303196,0.24899641,-0.057315279,1
13,9,9002,Milledgeville,0.32881320000000003,0.40617397,0.1691142,-0.015635444,1
13,11,9400,Gainesville,0.38752827,0.39935267,0.15304776,-0.015438207,1
13,13,9301,Winder,0.38124853,0.41109279,0.14242744,0.017722713,4
13,15,6600,Rome,0.36736608,0.39048913,99,0.0055219298,4
13,17,8501,Fitzgerald,0.36474583,0.4207415,99,-0.042889215,1
13,19,8503,Valdosta,0.37655136,0.39089897,0.19673797,-0.023137432,1
13,21,8900,Macon,0.32279578,0.40568921,0.157986,-0.0091025252,2
13,23,8900,Macon,0.3481538,0.40641093,0.17703956,-0.016906194,1
13,25,8602,Brunswick,0.37438467,0.40239877,0.1844406,-0.011267461,1
13,27,8503,Valdosta,0.35023898,0.42342979,0.2436512,-0.026141793,1
13,29,8800,Savannah,0.38946643,0.41857886,0.10493781,0.0035827742,3
13,31,8702,Statesboro,0.35509628,0.42418578,0.30136615,0.013300245,4
13,33,8401,Aiken,0.35399163,0.39223012,0.29790989,-0.012092585,1
13,35,9200,Griffin,0.35340184,0.38312906,0.15108997,0.011371209,4
13,37,10301,Eufaula,0.33009776,0.37656045,0.30752465,-0.013667344,1
13,39,7600,Jacksonville,0.3872731,0.41993949,0.093653694,0.0099138301,4
13,43,8702,Statesboro,0.34475386,0.39373478,0.24402204,0.012484532,4
13,45,9600,LaGrange,99,0.40829521,0.14575724,0.0013173308,3
13,47,6401,Chattanooga,0.38794801,0.39605382,0.11879621,-0.011375068,1
13,49,7600,Jacksonville,0.39031464,0.43342263,0.1833185,0.013104302,4
13,51,8800,Savannah,0.34380978,0.41654453,0.14456631,0.0039765276,3
13,53,9701,Columbus,0.35445163,0.4075,0.10901854,-0.015076438,1
13,55,6600,Rome,0.36703864,0.38564366,99,-0.0090651214,2
13,57,9100,Atlanta,0.42413217,0.4445298,0.061519474,0.020292358,4
13,59,9301,Winder,0.34213948,0.43748289,0.268704,-0.0043740515,2
13,61,10301,Eufaula,0.32996228,0.493058,0.35725191,-0.051997762,1
13,63,9100,Atlanta,0.33659592,0.39640981,99,-0.012446675,1
13,65,8601,Waycross,0.33864579,0.39016134,0.262288,0.013584345,4
13,67,9100,Atlanta,0.39268443,0.45348659,0.054681361,0.0052251774,4
13,69,8601,Waycross,0.37101632,0.41631362,0.22386254,-0.0033323565,2
13,71,8503,Valdosta,0.34719747,0.40634444,0.21257806,0.0075509665,4
13,73,8401,Aiken,0.40909064,0.43044224,0.069233999,0.016556241,4
13,75,8503,Valdosta,0.34277099,0.41498533,0.21455492,0.0053685349,4
13,77,9600,LaGrange,0.36058399,0.41105935,0.10897215,0.020794762,4
13,79,8900,Macon,0.34779364,0.3710233,0.12307894,-0.014603177,1
13,81,8502,Cordele,0.32887796,0.39131129,0.291024,-0.0086983358,2
13,83,6401,Chattanooga,0.41519946,0.4329007,0.14544748,-0.0061925664,2
13,85,9100,Atlanta,0.39285767,0.40547895,0.12916061,0.0056648888,4
13,87,10101,Bainbridge,0.35783383,0.4248566,0.23191197,-0.0040225093,2
13,89,9100,Atlanta,0.32836989,0.45222488,0.088425331,-0.0019303234,3
13,91,9001,Vidalia,0.36453989,0.41174766,0.22006287,-0.017546054,1
13,93,8502,Cordele,0.33504042,0.4110077,0.3275446,-0.007651282,2
13,95,10200,Albany,0.31292447,0.39703488,0.20906925,-0.0091065224,2
13,97,9100,Atlanta,0.3723354,0.40746841,0.066478044,0.016181137,4
13,99,10301,Eufaula,0.33828378,0.41196755,0.3124474,-0.03178354,1
13,101,8503,Valdosta,0.38110125,0.39069989,0.14116624,-0.026254382,1
13,103,8800,Savannah,0.40765083,0.43547451,0.12231778,0.0069615352,4
13,105,9302,Toccoa,0.35258234,0.39223677,0.19408901,-0.025140272,1
13,107,8702,Statesboro,0.37680003,0.44101617,0.25837842,-0.025630793,1
13,109,8701,Hinesville,0.34484532,0.38004318,0.24453188,-0.0044048708,2
13,111,6501,Ellijay,0.38920122,0.40387353,0.17362982,-0.0043919496,2
13,113,9100,Atlanta,0.4430989,0.4866392,0.026961103,0.0014533031,3
13,115,6600,Rome,0.35719195,0.38889858,0.12916242,-0.018496199,1
13,117,9100,Atlanta,0.42327446,0.43547744,0.069395199,0.033029452,4
13,119,9302,Toccoa,0.3892276,0.41691387,0.16133845,-0.016621837,1
13,121,9100,Atlanta,0.32785976,0.47314066,0.14285253,0.010432241,4
13,123,6501,Ellijay,0.37451908,0.39715558,0.16589171,-0.013570174,1
13,125,8401,Aiken,0.3542777,0.39422479,0.16808607,0.0029959269,3
13,127,8602,Brunswick,0.34872431,0.40122804,0.13162965,-0.0034836524,2
13,129,6600,Rome,0.37279746,0.38968438,0.11218855,-0.0022774173,3
13,131,10102,Thomasville,99,0.42744026,0.21669385,-0.0096905278,2
13,133,8402,Washington,0.34030974,0.40858644,0.25800779,-0.0052029691,2
13,135,9100,Atlanta,0.42453167,0.46080285,0.041209124,0.012318382,4
13,137,9400,Gainesville,0.39084926,0.41767529,0.11641875,-0.0050955871,2
13,139,9400,Gainesville,0.37572902,0.42242843,0.1075912,0.0090342043,4
13,141,9002,Milledgeville,0.31692547,0.35689473,0.29899579,-0.034907762,1
13,143,9600,LaGrange,0.37155288,0.3899571,0.14415626,-0.010718971,2
13,145,9701,Columbus,0.36823243,0.39590243,0.13723236,0.0057171187,4
13,147,9302,Toccoa,0.38275063,0.4299438,0.14027987,-0.009984294,2
13,149,9600,LaGrange,0.36146966,0.38456181,0.19057365,-0.0018192804,3
13,151,9100,Atlanta,0.37754801,0.41899917,99,0.019884517,4
13,153,8900,Macon,0.36970398,0.41601369,0.08846838,0.008354581,4
13,155,8501,Fitzgerald,0.36064276,0.43622601,0.26594681,-0.035823852,1
13,157,9400,Gainesville,0.3762444,0.39482224,99,0.020960309,4
13,159,9100,Atlanta,99,0.38561621,0.16883077,0.004448832,3
13,161,9001,Vidalia,0.35453621,0.37723705,0.18517235,0.01601509,4
13,163,8401,Aiken,0.34034786,0.40966508,0.30518878,-0.011975649,1
13,165,8702,Statesboro,0.34418809,0.4045051,0.27882406,-0.0063518574,2
13,167,9003,Dublin,0.3751179,0.43981728,0.22670314,0.002748163,3
13,169,8900,Macon,0.36956027,0.40707618,0.1125148,-0.0015811438,3
13,171,9200,Griffin,0.35533702,0.40330932,0.15352856,-0.0049359133,2
13,173,8503,Valdosta,0.33866939,0.36394826,0.26342052,-2.8417178e-4,3
13,175,9003,Dublin,0.35055667,0.4103432,0.19147699,-0.019501813,1
13,177,10200,Albany,0.40468574,0.42865387,0.11480373,-0.014251299,1
13,179,8701,Hinesville,0.36844605,0.41906637,0.17557645,0.015091317,4
13,181,8402,Washington,0.36981088,0.45501164,0.17546,-0.0072451718,2
13,183,8701,Hinesville,0.3654083,0.39488214,0.23071495,0.02273819,4
13,185,8503,Valdosta,0.3556807,0.42564842,0.17842306,-3.309286e-5,3
13,187,9400,Gainesville,0.38906109,0.40547898,0.15237416,0.024045175,4
13,189,8401,Aiken,0.34669882,0.42393944,0.21662207,-0.022517473,1
13,191,8602,Brunswick,0.344964,0.37789455,0.22447993,0.011893578,4
13,193,9702,Americus,0.33477706,0.41544741,0.28728369,-0.011724641,1
13,195,9301,Winder,0.37192518,0.39695823,99,-0.020022191,1
13,197,9702,Americus,0.36426637,0.41656134,0.26502249,-2.819683e-4,3
13,199,9701,Columbus,0.34179065,0.39617118,0.21914385,-0.015348066,1
13,201,10101,Bainbridge,0.37469891,0.41125646,0.22075097,-0.031699315,1
13,205,10200,Albany,0.34580582,0.4210425,0.27154377,-0.013187847,1
13,207,8900,Macon,0.3620407,0.40171388,0.13812885,-0.0014374088,3
13,209,9001,Vidalia,99,0.35688069,0.24847457,-0.011125861,2
13,211,9100,Atlanta,0.34623483,0.40312511,99,-0.007607826,2
13,213,6600,Rome,0.34863895,0.35830924,0.10824456,-0.037269622,1
13,215,9701,Columbus,0.33414599,0.39010075,0.15807019,-0.0052698771,2
13,217,9100,Atlanta,0.34475094,0.39300406,0.12647878,0.016523376,4
13,219,9301,Winder,0.42605117,0.46561924,0.079237364,0.0038318727,3
13,221,9301,Winder,0.36557311,0.40108255,0.1597545,-0.012584189,1
13,223,9100,Atlanta,0.3835583,0.40988493,0.086292043,0.030960824,4
13,225,8900,Macon,0.34030351,0.40671432,0.23059146,0.0019221493,3
13,227,9100,Atlanta,0.38315809,0.39544079,0.12941991,-0.0051535782,2
13,229,8601,Waycross,0.38134772,0.40261862,0.2077532,-0.003568233,2
13,231,9200,Griffin,0.38320851,0.40201917,0.1309825,0.0081446776,4
13,233,6600,Rome,0.35746813,0.38662055,0.16153131,-0.011360601,1
13,235,8900,Macon,0.34375685,0.39111942,0.23918578,-0.0064925994,2
13,237,9002,Milledgeville,0.33250841,0.37657964,0.14288032,-0.023285242,1
13,239,10301,Eufaula,0.31750682,0.34072894,0.33000454,-0.0083618909,2
13,241,1201,Franklin,0.38720283,0.40609914,0.13540389,-0.017675186,1
13,243,10301,Eufaula,0.33470571,0.41044745,0.35819659,-0.0047692354,2
13,245,8401,Aiken,0.33421153,0.38821116,0.1575736,-0.0089439768,2
13,247,9100,Atlanta,0.37823179,0.44163737,0.060879707,0.0070440038,4
13,249,9702,Americus,0.39817607,0.4941974,0.19620779,0.018836046,4
13,251,8702,Statesboro,0.35279605000000003,0.41253018,99,-0.028732484,1
13,253,10101,Bainbridge,0.34966087,0.37925407,0.2905246,-0.027153231,1
13,255,9200,Griffin,0.33317184,0.39261067,0.14503708,-0.0054520397,2
13,257,9302,Toccoa,0.37938014,0.40822086,99,-0.015511885,1
13,259,9702,Americus,0.32039854,0.44082028,0.31155393,0.023318283,4
13,261,9702,Americus,0.33134979,0.41493404,0.24826407,-0.015002783,1
13,263,9701,Columbus,0.34088269,0.41266781,0.24590144,-0.0083307074,2
13,265,8402,Washington,0.32024187,0.39756066,0.31861198,-0.027768165,1
13,267,8701,Hinesville,0.37139812,0.40821809,0.21984169,0.0097229285,4
13,269,8900,Macon,0.33863109,0.43531883,0.2931537,-0.0070394692,2
13,271,9001,Vidalia,0.35263467,0.38413024,0.26581749,0.022876019,4
13,273,10200,Albany,0.3116523,0.41948357,0.28917059,-0.029975386,1
13,275,10102,Thomasville,0.35119915,0.42744768,0.21757911,-0.024870897,1
13,277,8503,Valdosta,0.33537623,0.4143635,0.21577284,-0.006706601,2
13,279,9001,Vidalia,0.36008126,0.40985236,0.23903869,-0.0029052109,3
13,281,1204,Andrews,0.40426123,0.41623852,0.14152621,-0.035608154,1
13,283,9001,Vidalia,0.37015605,0.44001061,0.27151817,-0.0013351294,3
13,285,9600,LaGrange,0.33804658,0.39572215,0.15474984,0.017598527,4
13,287,8503,Valdosta,0.34095162,0.41870517,0.30124804,-0.050513003,1
13,289,8900,Macon,0.34532323,0.43520764,0.26009423,-0.053399049,1
13,291,1204,Andrews,0.40268475,0.41515204,0.18109208,-0.010064296,2
13,293,9200,Griffin,0.34327269,0.38455507,0.14471392,-0.0026211517,3
13,295,6401,Chattanooga,0.36523792,0.37652424,99,-0.011889274,1
13,297,9100,Atlanta,0.35753387,0.40279293,0.11349767,0.011943919,4
13,299,8601,Waycross,0.36017606,0.40948084,99,-0.001418859,3
13,301,8401,Aiken,0.32335684,0.35746244,0.32773083,6.0366991e-4,3
13,303,9003,Dublin,0.33435628,0.40838152,0.21724451,-0.01223578,1
13,305,8701,Hinesville,0.36527106,0.39834026,0.20330276,0.0024234401,3
13,307,9702,Americus,0.36351290000000003,0.47898158,0.22428961,-0.0029122208,3
13,309,9001,Vidalia,0.35542291,0.37485388,0.29566956,-0.034198191,1
13,311,9400,Gainesville,0.42383248,0.43138039,0.1246876,0.016268777,4
13,313,6600,Rome,99,0.37742633,0.11174828,-0.0061371527,2
13,315,8502,Cordele,0.36384284,0.40101236,0.27809185,-0.022584636,1
13,317,8402,Washington,0.35652182,0.44282508,0.22691792,-0.025966369,1
13,319,9002,Milledgeville,0.32270512,0.35237661,0.15183811,-0.026770907,1
13,321,10200,Albany,0.35761192,0.40667006,0.25877929,-0.016592683,1
15,1,35600,Hilo,0.41295773,0.4429101,0.14327705,0.0075214277,4
15,3,34701,Honolulu,0.45602056,0.45473465,0.07514111,0.0046330271,3
15,7,34702,Kapaa,0.43793973,0.45115936,99,0.0070762848,4
15,9,34703,Kahului,0.43559954,0.46058434,0.075905181,0.0071994774,4
16,1,35801,Boise City,0.43062603,0.44430143,0.084056504,0.015049255,4
16,3,35803,McCall,0.50101757,0.51950502,0.10723577,-0.011653366,1
16,5,36301,Pocatello,0.42854518,0.44605923,0.1362005,0.0030871162,3
16,7,36403,Soda Springs,0.53048104,0.55137026,99,-0.005842593,2
16,9,38601,Spokane,0.4399026,0.45122442,0.1635372,-0.0015072514,3
16,11,36301,Pocatello,0.46504906,0.50700116,0.15365584,0.0075905323,4
16,13,35701,Twin Falls,0.45624241,0.47376856,0.079080351,-0.01802846,1
16,15,35801,Boise City,0.44466484,0.45866826,0.1317741,-0.02525403,1
16,17,38601,Spokane,0.4619042,0.47848237,0.15441012,-0.0097462302,2
16,19,36301,Pocatello,0.44137359,0.46146333,99,0.0029896125,3
16,21,34501,Bonners Ferry,99,0.50005102,0.13909641,0.013529178,4
16,23,36301,Pocatello,0.49656436,0.517465,0.13526569,9.2174399e-5,3
16,25,35701,Twin Falls,0.41879675,0.42156714,0.11829436,0.0088228984,4
16,27,35801,Boise City,0.41242597,0.44107813,0.13780069,0.015193356,4
16,29,36403,Soda Springs,0.51762152,0.53753144,0.070428848,0.02102547,4
16,31,35702,Burley,0.4589161,0.51276004,0.14382371,0.014009163,4
16,33,36301,Pocatello,0.50695574,0.5747788,0.093175851,-0.025952177,1
16,35,38401,Lewiston,0.48161909,0.48171097,0.12326222,-0.0074985614,2
16,37,36302,Salmon,0.55008233,0.56700927,99,-0.01945097,1
16,39,35801,Boise City,0.42867124,0.44161451,0.13032627,-8.9153519e-4,3
16,41,36200,Logan,0.52914071,0.53905106,99,0.0036784662,3
16,43,36301,Pocatello,0.47315502,0.4942998,0.14683826,0.017071253,4
16,45,35801,Boise City,0.44892702,0.46269539,0.16852632,0.0046430994,3
16,47,35701,Twin Falls,0.45613462,0.491249,0.17019093,0.0045910706,3
16,49,38401,Lewiston,0.49271488,0.51373714,0.13541564,-0.010356865,2
16,51,36301,Pocatello,99,0.52102441,0.13790563,0.018724175,4
16,53,35701,Twin Falls,0.44817823,0.47101882,0.15458623,0.011891285,4
16,55,38601,Spokane,0.44958007,0.4634178,0.11520273,0.0076723937,4
16,57,38402,Pullman,0.47838426,0.49450862,0.20108894,0.0083799018,4
16,59,36302,Salmon,0.47074503,0.47515112,0.20087452,-0.018336426,1
16,61,38401,Lewiston,0.45404363,0.48686272,0.15555558,-0.0074153147,2
16,63,35701,Twin Falls,0.48970199,0.53948087,0.13598774,0.012216011,4
16,65,36301,Pocatello,0.51536697,0.53265208,0.32392687,0.029885881,4
16,67,35702,Burley,0.45633942,0.48947316,0.13332485,0.013355537,4
16,69,38401,Lewiston,0.43429041,0.450995,0.12099096,0.0077832658,4
16,71,36200,Logan,0.54170579,0.56412214,0.14061593,0.0055893455,4
16,73,35801,Boise City,0.45562488,0.49347484,0.24797118,0.010190749,4
16,75,35802,Ontario,0.42196861,0.44436729,0.17779872,0.0075917165,4
16,77,36301,Pocatello,0.45477277,0.50116199,0.13154316,0.0063587516,4
16,79,38601,Spokane,0.42134413,0.43662772,0.16222684,-0.0037528679,2
16,81,36303,Jackson,0.52379525,0.54212701,0.18094406,0.026393296,4
16,83,35701,Twin Falls,0.44669428,0.46268633,0.13263801,0.0052148933,4
16,85,35803,McCall,0.45759839,0.4736948,0.12744762,0.0040906058,3
16,87,35802,Ontario,0.45688677,0.47121963,0.19438104,-0.0065115006,2
17,1,25000,Quincy,0.42879194,0.45032206,0.12770851,-0.011246634,1
17,3,25601,Carbondale,0.32211855,0.36878309,0.29857245,-0.029269984,1
17,5,24900,Edwardsville,0.41647035,0.42865971,0.12180564,-0.0067037018,2
17,7,24400,Rockford,0.41497758,0.44216451,99,0.0095654698,4
17,9,24801,Jacksonville,0.42439929,0.4284347,0.14413171,-0.022660207,1
17,11,23900,Peoria,0.45156419,0.46806777,0.10304736,-0.0068451618,2
17,13,24900,Edwardsville,0.52290136,0.52877134,99,-0.0074170469,2
17,15,24400,Rockford,0.47302896,0.48550671,0.1145196,-0.0040381453,2
17,17,24801,Jacksonville,0.42147365,0.42833644,0.14061664,-0.019982982,1
17,19,23500,Decatur,0.40266365,0.45869932,0.17793939,8.3628955e-4,3
17,21,24802,Springfield,0.43050331,0.43450928,0.11611437,-0.0095726307,2
17,23,23301,Charleston,0.46980435,0.48621213,0.11920161,-0.010834787,2
17,25,23302,Douglas,0.42199692,0.42736396,0.16845779,-0.013112998,1
17,27,25500,Centralia,0.47838074,0.49788797,0.10021413,0.0088077672,4
17,29,23301,Charleston,0.40333819,0.41858202,0.19570298,-0.01461664,1
17,31,24300,Chicago,0.38461408,0.5045228,0.12570335,0.0013852741,3
17,33,23302,Douglas,0.43724287,0.44829947,0.10592157,0.0067281984,4
17,35,23301,Charleston,0.44537684,0.45384374,0.11973257,0.0014398596,3
17,37,24400,Rockford,0.4313046,0.45428297,0.15536758,0.0015786091,3
17,39,23400,Bloomington,0.42762977,0.42963812,0.10125361,-0.0031626832,3
17,41,23500,Decatur,0.47396854,0.47887895,0.096295714,-0.010392345,2
17,43,24300,Chicago,0.48398623,0.5124166,0.02734191,-0.0029790886,3
17,45,23301,Charleston,0.41870713,0.42837927,0.15974709,-0.017471077,1
17,47,14801,Olney,0.46676019,0.47728857,0.12136652,-0.027683916,1
17,49,23302,Douglas,0.46500161,0.47651792,0.089410633,-2.6420079e-5,3
17,51,23302,Douglas,0.42956212,0.43782037,0.13670227,-6.7419722e-4,3
17,53,23500,Decatur,0.46515602,0.48659256,0.092648759,-0.012921225,1
17,55,25601,Carbondale,0.42489561,0.43615246,0.20512527,-0.0084934272,2
17,57,23700,Galesburg,0.41825032,0.43009445,0.15837654,-0.011864778,1
17,59,25602,Harrisburg,0.45408115,0.46197525,0.21344844,-0.012315779,1
17,61,24801,Jacksonville,0.43875042,0.44881898,0.15311986,-0.013582687,1
17,63,24300,Chicago,0.43544772,0.44720083,0.061067071,0.013754193,4
17,65,25500,Centralia,0.46965456,0.48520654,0.20019637,0.0016946454,3
17,67,23600,Burlington,0.49484143,0.50528866,0.11746159,-0.015392209,1
17,69,25602,Harrisburg,0.44687796,0.45944944,0.26765132,-0.011909603,1
17,71,23600,Burlington,0.47010902,0.47495991,0.12999906,-0.01129367,1
17,73,23801,Davenport,0.4554241,0.47224903,0.1034417,-0.0074765142,2
17,75,24200,Bourbonnais,0.45289558,0.47421479,0.091039985,-0.010114755,2
17,77,25601,Carbondale,0.40974066,0.45865145,0.28869972,-0.014236346,1
17,79,23302,Douglas,0.4994401,0.50320637,0.13016042,-0.011142869,2
17,81,25500,Centralia,0.3946574,0.42301944,0.14618297,-0.013701634,1
17,83,24900,Edwardsville,0.44170195,0.44824874,99,-0.003853471,2
17,85,23200,Dubuque,0.51140821,0.52461821,0.083423235,-0.010972749,2
17,87,25601,Carbondale,0.4195596,0.42724097,0.14975519,-0.024050197,1
17,89,24300,Chicago,0.39975157,0.45669308,0.059083249,0.0048718113,3
17,91,24200,Bourbonnais,0.39598995,0.46390137,0.11242969,0.0058156964,4
17,93,24300,Chicago,0.45406237,0.4810169,0.029036846,0.04953545,4
17,95,23700,Galesburg,0.40191913,0.41602594,0.14315888,-0.010280897,2
17,97,24300,Chicago,0.41456291,0.47533667,99,0.0027319177,3
17,99,23900,Peoria,0.43089336,0.44473433,0.10644376,0.0022730897,3
17,101,14802,Vincennes,0.40990335,0.42273673,0.20069626,-0.034397155,1
17,103,24400,Rockford,0.4466539,0.46256307,0.089705698,8.3796843e-4,3
17,105,23400,Bloomington,0.43381014,0.44754127,0.089782082,-0.0078920843,2
17,107,24802,Springfield,0.4273026,0.43638459,0.10338533,-0.0042645638,2
17,109,23700,Galesburg,0.45786658,0.47196007,0.24352874,-0.01788584,1
17,111,24300,Chicago,0.46202949,0.48711658,0.033065178,-4.8548423e-4,3
17,113,23400,Bloomington,0.42080611,0.45600736,0.1432073,0.0064401845,4
17,115,23500,Decatur,0.37646765,0.42064077,0.12035219,-0.0042700274,2
17,117,24900,Edwardsville,99,0.45136523,0.13119288,-0.0056209057,2
17,119,24900,Edwardsville,0.39849702,0.42706642,0.10120196,-0.002128117,3
17,121,25500,Centralia,0.40170267,0.42110696,0.15866479,-4.0838876e-4,3
17,123,23900,Peoria,0.42748693,0.44060153,0.09320087,-0.021086527,1
17,125,23900,Peoria,0.3914668,0.40007031,0.15437423,-0.017485395,1
17,127,25401,Paducah,0.37353873,0.38998151,0.16803415,-0.017286636,1
17,129,24802,Springfield,0.43574932,0.45094681,0.096014045,-0.0036960349,2
17,131,23801,Davenport,0.47687036,0.48286912,0.099611305,-0.0057080342,2
