id	ofjobs	firstname	sex	race	call	lmedhhinc
b	5	Emily	f	w	0	10.48369
b	3	Kenya	f	b	0	9.819562
b	6	Latoya	f	b	0	10.511049
b	5	Allison	f	w	0	10.144078
b	4	Anne	f	w	0	10.48369
b	5	Lakisha	f	b	0	10.039984
b	3	Tamika	f	b	0	10.511049
a	2	Kristen	f	w	1	10.597809
a	3	Latonya	f	b	1	10.29106
a	2	Neil	m	w	0	10.039984
a	4	Tyrone	m	b	0	9.819562
b	3	Aisha	f	b	0	9.6628799
b	2	Anne	f	w	0	9.6628799
b	3	Latoya	f	b	0	10.512899
b	3	Laurie	f	w	0	10.244059
b	4	Brendan	m	w	0	10.453601
b	2	Brett	m	w	0	9.895607
b	5	Leroy	m	b	0	9.8692579
b	5	Tremayne	m	b	0	-99
b	2	Anne	f	w	0	10.068281
b	6	Emily	f	w	0	10.377172
b	4	Keisha	f	b	0	9.8762188
b	4	Latoya	f	b	0	9.6628799
b	4	Kristen	f	w	0	8.8417377
b	2	Latoya	f	b	0	10.408828
b	4	Sarah	f	w	0	10.295766
b	5	Tamika	f	b	0	10.032057
418	3	Aisha	f	b	0	10.29106
391	2	Aisha	f	b	0	10.29106
96	4	Allison	f	w	0	9.8419847
330	6	Allison	f	w	0	10.597809
391	5	Brendan	m	w	0	10.299677
246	3	Brett	m	w	1	10.48369
418	4	Brett	m	w	0	10.48369
96	6	Brett	m	w	0	9.9992523
151	4	Emily	f	w	0	10.29106
246	6	Jay	m	w	1	10.299677
151	4	Jill	f	w	0	9.8419847
391	6	Jill	f	w	0	9.8419847
330	4	Kareem	m	b	0	9.9677763
96	4	Keisha	f	b	0	10.299677
418	6	Lakisha	f	b	0	10.752698
391	4	Latonya	f	b	0	10.144078
151	6	Latonya	f	b	0	10.752698
330	4	Latonya	f	b	0	9.9992523
418	4	Matthew	m	w	0	9.9674482
330	3	Neil	m	w	0	10.099547
246	4	Tamika	f	b	1	10.299677
96	3	Tamika	f	b	0	10.299677
246	4	Tremayne	m	b	0	11.11929
151	3	Tyrone	m	b	0	9.819562
b	4	Emily	f	w	0	9.819562
b	5	Latonya	f	b	0	10.342871
b	5	Sarah	f	w	0	9.9677763
b	3	Tanisha	f	b	0	10.299677
b	2	Aisha	f	b	0	10.342871
b	2	Allison	f	w	1	9.9677763
b	6	Emily	f	w	1	10.039984
b	5	Lakisha	f	b	1	10.48369
b	5	Jill	f	w	0	10.752698
b	5	Kristen	f	w	0	10.48369
b	6	Latonya	f	b	0	9.8419847
b	3	Tamika	f	b	0	9.819562
b	3	Allison	f	w	0	10.099547
b	2	Keisha	f	b	0	9.9677763
b	2	Kristen	f	w	0	10.230702
b	5	Tanisha	f	b	1	10.299677
a	3	Emily	f	w	0	10.144078
a	2	Lakisha	f	b	0	10.230702
a	2	Matthew	m	w	0	9.8419847
a	4	Tanisha	f	b	0	10.039984
b	4	Anne	f	w	0	9.895607
b	2	Latoya	f	b	0	10.565582
b	5	Laurie	f	w	1	9.8692579
b	3	Tamika	f	b	0	9.895607
b	4	Brendan	m	w	0	10.453601
b	5	Jamal	m	b	0	9.8246603
b	4	Ebony	f	b	0	10.453601
b	4	Emily	f	w	0	10.068281
b	2	Latonya	f	b	1	10.032057
b	6	Meredith	f	w	0	10.287047
b	4	Ebony	f	b	0	9.92974
b	2	Emily	f	w	0	10.247857
b	2	Keisha	f	b	0	10.112573
b	4	Laurie	f	w	0	10.276773
247	3	Anne	f	w	0	10.752698
331	4	Brad	m	w	0	9.8419847
27	4	Brett	m	w	0	10.144078
331	3	Ebony	f	b	0	10.230702
97	4	Emily	f	w	0	10.299677
419	4	Emily	f	w	0	10.29106
419	3	Jamal	m	b	0	9.9674482
280	3	Jay	m	w	0	9.9992523
419	6	Jermaine	m	b	0	10.48369
280	4	Jill	f	w	0	9.8419847
280	5	Kareem	m	b	0	10.48369
202	6	Kareem	m	b	0	9.9674482
27	6	Kareem	m	b	0	9.6143379
331	6	Keisha	f	b	0	10.299677
392	4	Kristen	f	w	0	10.299677
392	-99	Lakisha	f	b	0	10.144078
247	-99	Leroy	m	b	0	10.099547
97	4	Leroy	m	b	0	9.819562
392	2	Matthew	m	w	0	10.230702
97	6	Matthew	m	w	0	9.9992523
202	4	Neil	m	w	0	9.9674482
419	4	Sarah	f	w	0	10.039984
247	6	Sarah	f	w	0	10.342871
202	3	Tamika	f	b	0	10.48369
27	4	Tanisha	f	b	0	10.29106
97	3	Tanisha	f	b	0	10.039984
280	7	Tanisha	f	b	0	10.099547
27	3	Todd	m	w	0	10.29106
202	4	Todd	m	w	0	10.039984
331	4	Todd	m	w	0	10.039984
247	4	Tremayne	m	b	0	10.48369
392	6	Tremayne	m	b	0	10.144078
b	6	Emily	f	w	0	10.48369
b	6	Jill	f	w	0	10.29106
b	5	Lakisha	f	b	0	10.144078
b	5	Tanisha	f	b	0	9.819562
b	5	Jill	f	w	0	10.597809
b	5	Kenya	f	b	0	10.144078
b	6	Kristen	f	w	0	10.299677
b	1	Latoya	f	b	0	9.8419847
b	6	Carrie	f	w	0	10.299677
b	5	Emily	f	w	0	10.039984
b	-99	Latonya	f	b	0	10.597809
b	5	Latoya	f	b	0	10.597809
b	5	Anne	f	w	1	10.597809
b	4	Keisha	f	b	1	9.9992523
b	3	Kenya	f	b	1	10.144078
b	5	Meredith	f	w	1	10.48369
b	5	Anne	f	w	0	10.099547
b	5	Kristen	f	w	0	10.099547
b	5	Lakisha	f	b	0	10.597809
b	5	Tanisha	f	b	0	10.299677
b	5	Anne	f	w	1	10.342871
b	3	Ebony	f	b	1	9.8419847
b	2	Latonya	f	b	0	9.9674482
b	5	Sarah	f	w	0	10.752698
b	3	Allison	f	w	0	11.11929
b	6	Anne	f	w	0	10.48369
b	5	Ebony	f	b	1	9.9992523
b	6	Tanisha	f	b	1	10.342871
b	4	Geoffrey	m	w	0	10.292552
b	2	Rasheed	m	b	0	10.795178
b	4	Allison	f	w	0	9.6628799
b	2	Emily	f	w	0	9.2146311
b	4	Kenya	f	b	0	10.453601
b	2	Latoya	f	b	0	10.242421
b	4	Anne	f	w	0	10.453601
b	2	Carrie	f	w	0	10.242421
b	2	Kenya	f	b	0	10.795178
b	4	Latoya	f	b	0	10.310918
b	4	Emily	f	w	0	9.8762188
b	4	Keisha	f	b	0	9.4743185
b	2	Kenya	f	b	0	10.287047
b	2	Sarah	f	w	0	10.287047
420	6	Aisha	f	b	0	10.752698
153	4	Greg	m	w	0	10.230702
332	3	Jay	m	w	0	10.597809
28	6	Jermaine	m	b	0	10.299677
332	6	Jermaine	m	b	0	10.099547
28	4	Kareem	m	b	0	9.9674482
420	4	Kareem	m	b	0	9.8419847
28	4	Kristen	f	w	0	10.099547
332	4	Kristen	f	w	0	9.9674482
153	6	Latonya	f	b	0	9.6143379
332	4	Latoya	f	b	0	10.299677
420	4	Matthew	m	w	0	10.597809
28	3	Meredith	f	w	0	10.299677
420	3	Meredith	f	w	0	10.039984
153	4	Todd	m	w	0	10.29106
153	3	Tremayne	m	b	0	9.9677763
b	6	Ebony	f	b	0	10.039984
b	5	Jill	f	w	0	9.9992523
b	6	Kenya	f	b	0	10.299677
b	3	Laurie	f	w	0	10.342871
b	6	Anne	f	w	0	10.144078
b	2	Lakisha	f	b	0	10.597809
b	4	Latonya	f	b	1	10.230702
b	2	Sarah	f	w	0	9.9674482
b	5	Ebony	f	b	0	10.752698
b	5	Jill	f	w	0	10.511049
b	6	Latonya	f	b	0	10.342871
b	3	Laurie	f	w	1	9.9677763
b	5	Anne	f	w	0	10.342871
b	3	Lakisha	f	b	0	10.144078
b	5	Sarah	f	w	0	9.8419847
b	1	Tanisha	f	b	0	9.6143379
b	5	Allison	f	w	0	10.144078
b	5	Kenya	f	b	0	10.299677
b	3	Kristen	f	w	0	10.099547
b	4	Lakisha	f	b	0	10.48369
b	2	Anne	f	w	0	10.48369
b	5	Ebony	f	b	0	10.299677
b	4	Kenya	f	b	0	9.6143379
b	5	Kristen	f	w	1	10.597809
b	6	Aisha	f	b	0	10.29106
b	6	Anne	f	w	0	9.8419847
b	5	Latonya	f	b	0	10.342871
b	4	Laurie	f	w	0	10.752698
b	5	Carrie	f	w	0	10.230702
b	5	Jill	f	w	0	10.230702
b	4	Keisha	f	b	0	10.299677
b	4	Tamika	f	b	0	9.9677763
b	5	Aisha	f	b	0	10.48369
b	2	Allison	f	w	0	9.6143379
b	5	Carrie	f	w	1	9.9674482
b	3	Tamika	f	b	1	10.099547
a	2	Anne	f	w	1	10.039984
a	2	Jamal	m	b	1	10.29106
a	3	Jay	m	w	1	10.342871
a	4	Tyrone	m	b	1	9.9674482
b	4	Brendan	m	w	0	10.292552
b	4	Jamal	m	b	0	9.2146311
b	5	Anne	f	w	0	-99
b	4	Ebony	f	b	0	10.453601
b	2	Kristen	f	w	0	10.795178
b	4	Tanisha	f	b	0	9.2146311
b	2	Lakisha	f	b	0	10.453601
b	4	Latonya	f	b	0	9.895607
b	4	Laurie	f	w	0	9.8417721
b	2	Meredith	f	w	0	10.292552
29	3	Aisha	f	b	0	9.819562
249	6	Allison	f	w	0	10.342871
333	6	Allison	f	w	0	9.6143379
154	4	Brett	m	w	0	9.6143379
154	6	Carrie	f	w	0	10.099547
333	4	Darnell	m	b	0	10.597809
249	4	Ebony	f	b	0	10.597809
154	4	Ebony	f	b	0	10.597809
204	7	Ebony	f	b	0	10.099547
421	6	Greg	m	w	0	9.8419847
421	3	Jay	m	w	0	10.342871
204	4	Jill	f	w	0	9.9674482
421	4	Kareem	m	b	0	10.29106
29	2	Keisha	f	b	0	9.6143379
29	4	Kristen	f	w	0	10.752698
204	3	Lakisha	f	b	0	9.8419847
249	4	Latonya	f	b	0	9.8419847
333	4	Latonya	f	b	0	10.342871
333	3	Laurie	f	w	0	10.099547
204	5	Meredith	f	w	0	9.6143379
29	3	Sarah	f	w	0	10.342871
421	4	Tamika	f	b	0	9.9677763
249	3	Todd	m	w	0	10.48369
154	3	Tremayne	m	b	0	9.9677763
b	4	Laurie	f	w	1	9.9677763
b	3	Meredith	f	w	0	10.597809
b	5	Tamika	f	b	0	9.8419847
b	2	Tanisha	f	b	0	10.039984
b	3	Anne	f	w	0	9.9992523
b	1	Jill	f	w	1	10.299677
b	5	Latonya	f	b	1	10.099547
b	5	Tanisha	f	b	0	10.144078
b	1	Carrie	f	w	0	10.48369
b	5	Kristen	f	w	0	10.342871
b	5	Lakisha	f	b	0	9.6143379
b	5	Tanisha	f	b	0	10.144078
b	6	Anne	f	w	1	9.9992523
b	3	Ebony	f	b	0	10.230702
b	6	Kenya	f	b	1	10.752698
b	2	Sarah	f	w	0	9.8419847
b	3	Anne	f	w	1	9.8419847
b	6	Ebony	f	b	0	10.039984
b	2	Latonya	f	b	1	10.144078
b	5	Sarah	f	w	0	10.511049
b	5	Allison	f	w	0	10.144078
b	3	Keisha	f	b	0	9.819562
b	5	Laurie	f	w	0	10.230702
b	3	Tamika	f	b	0	10.039984
a	3	Meredith	f	w	0	9.6143379
a	2	Tamika	f	b	0	9.6143379
a	5	Allison	f	w	0	10.099547
a	6	Brett	m	w	0	10.039984
a	5	Lakisha	f	b	1	9.9674482
a	5	Tyrone	m	b	0	9.819562
b	3	Anne	f	w	0	10.512899
b	2	Latoya	f	b	0	10.276773
b	4	Meredith	f	w	0	10.287047
b	3	Tamika	f	b	0	9.8692579
b	3	Carrie	f	w	0	10.565582
b	3	Ebony	f	b	0	9.8762188
b	2	Jay	m	w	0	10.453601
b	3	Latoya	f	b	0	10.408828
b	4	Sarah	f	w	0	10.00487
b	3	Tamika	f	b	0	-99
b	4	Aisha	f	b	0	9.9867716
b	3	Anne	f	w	0	10.295766
b	1	Jill	f	w	0	9.8762188
b	2	Tanisha	f	b	0	10.565582
b	2	Kristen	f	w	0	10.099629
b	4	Sarah	f	w	0	10.247857
b	1	Tamika	f	b	0	10.068281
b	3	Tanisha	f	b	0	9.8762188
b	3	Anne	f	w	0	10.112573
b	3	Tanisha	f	b	0	10.513062
b	2	Kristen	f	w	0	8.8417377
b	2	Tremayne	m	b	0	10.276773
b	2	Brett	m	w	0	10.068281
b	3	Ebony	f	b	0	9.8924265
b	4	Emily	f	w	0	10.377172
b	3	Geoffrey	m	w	0	9.8692579
b	3	Jamal	m	b	0	10.112573
b	4	Jill	f	w	0	10.068281
b	1	Lakisha	f	b	0	9.92974
b	3	Tyrone	m	b	0	10.112573
b	3	Allison	f	w	0	10.242421
b	3	Lakisha	f	b	0	10.377172
b	3	Latoya	f	b	0	9.4743185
b	4	Meredith	f	w	0	10.292552
b	4	Allison	f	w	0	-99
b	3	Brad	m	w	0	10.099629
b	2	Darnell	m	b	0	10.247857
b	3	Kenya	f	b	0	9.895607
b	4	Latonya	f	b	0	9.9867716
b	3	Meredith	f	w	0	10.431908
b	4	Laurie	f	w	0	8.8417377
b	3	Tamika	f	b	0	9.9650526
b	2	Brad	m	w	0	10.453601
b	3	Latonya	f	b	0	10.431908
b	3	Laurie	f	w	0	8.8417377
b	2	Tanisha	f	b	0	10.244059
b	2	Aisha	f	b	0	-99
b	2	Jill	f	w	0	10.408828
b	1	Latonya	f	b	0	9.8762188
b	3	Laurie	f	w	0	10.310918
b	5	Anne	f	w	0	10.431908
b	2	Jill	f	w	0	9.92974
b	3	Kenya	f	b	0	9.895607
b	4	Lakisha	f	b	0	10.276773
b	3	Jay	m	w	0	10.295766
b	2	Jill	f	w	0	10.276773
b	3	Kareem	m	b	0	10.217824
b	4	Latoya	f	b	0	10.408828
b	2	Leroy	m	b	0	10.408828
b	3	Sarah	f	w	0	10.295766
b	3	Aisha	f	b	0	10.795178
b	4	Laurie	f	w	0	10.032057
b	3	Sarah	f	w	0	9.8417721
b	3	Tamika	f	b	0	10.112573
b	3	Jill	f	w	0	9.6926432
b	3	Keisha	f	b	0	9.4743185
b	2	Kenya	f	b	0	9.8924265
b	3	Kristen	f	w	0	10.00487
b	3	Anne	f	w	0	10.435556
b	2	Anne	f	w	0	10.276773
b	3	Darnell	m	b	0	9.895607
b	3	Emily	f	w	0	9.4743185
b	3	Keisha	f	b	0	10.032057
b	4	Tanisha	f	b	0	10.512899
b	4	Emily	f	w	0	10.795178
b	4	Kenya	f	b	0	-99
b	4	Kristen	f	w	0	10.099629
b	2	Latonya	f	b	0	10.408828
b	3	Kristen	f	w	0	9.6628799
b	2	Latoya	f	b	0	9.8417721
b	3	Tamika	f	b	0	9.5274839
b	3	Todd	m	w	0	9.2146311
b	2	Jill	f	w	1	10.795178
b	2	Kristen	f	w	1	10.112573
b	3	Latoya	f	b	1	10.565582
b	3	Tamika	f	b	0	9.9650526
b	3	Kristen	f	w	1	10.068281
b	2	Tamika	f	b	0	10.795178
b	2	Aisha	f	b	0	10.377172
b	3	Ebony	f	b	0	10.00487
b	4	Emily	f	w	0	10.00487
b	4	Jill	f	w	0	10.512899
b	6	Latoya	f	b	0	9.6926432
b	2	Laurie	f	w	0	10.435556
b	3	Darnell	m	b	0	9.895607
b	3	Jay	m	w	0	10.431908
b	2	Lakisha	f	b	0	10.112573
b	2	Latoya	f	b	0	10.247857
b	2	Matthew	m	w	0	9.6628799
b	4	Meredith	f	w	0	10.431908
b	2	Sarah	f	w	0	10.565582
b	4	Tamika	f	b	0	10.435556
b	4	Allison	f	w	0	10.112573
b	2	Ebony	f	b	0	10.217824
b	4	Jill	f	w	0	9.8246603
b	6	Keisha	f	b	0	10.453601
b	2	Jamal	m	b	0	10.068281
b	3	Meredith	f	w	0	10.242421
b	4	Sarah	f	w	0	10.061986
b	4	Tanisha	f	b	0	8.8417377
b	4	Carrie	f	w	0	10.631061
b	4	Latoya	f	b	0	10.287047
b	3	Allison	f	w	0	10.408828
b	3	Hakim	m	b	0	10.795178
b	3	Jill	f	w	0	10.287047
b	2	Keisha	f	b	0	9.8762188
b	2	Kristen	f	w	0	10.408828
b	3	Tanisha	f	b	0	10.377172
b	4	Anne	f	w	0	9.8762188
b	2	Keisha	f	b	0	9.8762188
b	2	Kenya	f	b	1	10.287047
b	3	Kristen	f	w	1	10.758413
b	4	Latonya	f	b	0	10.112573
b	2	Sarah	f	w	0	10.631061
b	3	Aisha	f	b	0	10.453601
b	2	Emily	f	w	0	10.565582
b	1	Jay	m	w	0	10.287047
b	3	Kristen	f	w	0	10.242421
b	2	Latoya	f	b	0	9.9867716
b	3	Tanisha	f	b	0	10.244059
b	3	Anne	f	w	0	10.513062
b	3	Carrie	f	w	1	-99
b	3	Darnell	m	b	0	10.292552
b	5	Latoya	f	b	1	9.6926432
b	2	Laurie	f	w	1	10.466754
b	3	Tanisha	f	b	0	10.435556
b	4	Anne	f	w	0	10.377172
b	3	Darnell	m	b	0	10.310918
b	3	Jay	m	w	0	10.287047
b	4	Tanisha	f	b	0	10.295766
b	2	Carrie	f	w	0	10.242421
b	3	Emily	f	w	1	10.377172
b	3	Sarah	f	w	0	10.310918
b	4	Tamika	f	b	1	10.565582
b	3	Tanisha	f	b	0	10.217824
b	3	Tremayne	m	b	0	10.244059
b	4	Anne	f	w	0	9.6628799
b	4	Jill	f	w	0	10.247857
b	2	Kenya	f	b	0	10.295766
b	3	Lakisha	f	b	0	8.8417377
b	3	Matthew	m	w	0	9.92974
b	3	Tamika	f	b	0	10.00487
b	2	Matthew	m	w	0	10.276773
b	3	Tanisha	f	b	0	9.8246603
b	4	Anne	f	w	0	10.512899
b	4	Latoya	f	b	0	10.276773
b	4	Meredith	f	w	0	10.287047
b	3	Tamika	f	b	0	9.8692579
b	4	Aisha	f	b	0	10.310918
b	4	Emily	f	w	0	10.513062
b	3	Greg	m	w	0	10.453601
b	2	Hakim	m	b	0	10.57124
b	3	Jill	f	w	0	10.242421
b	4	Keisha	f	b	0	10.377172
b	2	Kenya	f	b	0	10.431908
b	1	Laurie	f	w	0	10.068281
b	3	Sarah	f	w	0	10.244059
b	3	Tamika	f	b	0	10.032057
b	3	Carrie	f	w	0	10.565582
b	4	Ebony	f	b	0	10.276773
b	3	Jamal	m	b	0	10.408828
b	3	Jill	f	w	0	10.242421
b	3	Kenya	f	b	0	9.8692579
b	1	Latoya	f	b	0	10.631061
b	2	Meredith	f	w	0	9.9867716
b	5	Todd	m	w	0	10.431908
b	3	Aisha	f	b	0	9.8417721
b	3	Allison	f	w	0	10.295766
b	4	Brad	m	w	0	9.8692579
b	2	Geoffrey	m	w	0	9.92974
b	4	Hakim	m	b	0	10.758413
b	4	Latoya	f	b	0	9.92974
b	3	Sarah	f	w	0	10.099629
b	3	Tanisha	f	b	0	10.565582
a	2	Allison	f	w	0	10.48369
351	6	Allison	f	w	0	9.9674482
3	4	Anne	f	w	0	9.9674482
223	4	Brad	m	w	1	9.8419847
223	4	Brendan	m	w	1	10.144078
256	4	Brendan	m	w	0	9.8419847
3	5	Brett	m	w	0	10.230702
256	6	Brett	m	w	0	10.230702
223	6	Darnell	m	b	0	10.342871
307	6	Ebony	f	b	0	10.342871
307	3	Emily	f	w	0	9.9674482
307	4	Greg	m	w	0	9.9677763
256	4	Hakim	m	b	0	10.299677
283	4	Jill	f	w	0	9.9992523
368	4	Kristen	f	w	0	10.144078
283	6	Latonya	f	b	0	10.099547
368	6	Latonya	f	b	0	10.230702
395	4	Latonya	f	b	0	9.9674482
a	3	Latoya	f	b	0	10.342871
351	3	Laurie	f	w	0	9.6143379
395	4	Meredith	f	w	0	9.6143379
368	4	Neil	m	w	0	9.9674482
a	6	Rasheed	m	b	0	9.9992523
351	4	Rasheed	m	b	0	10.752698
a	4	Sarah	f	w	0	9.6143379
223	3	Tamika	f	b	1	10.597809
283	5	Tamika	f	b	0	10.144078
307	4	Tamika	f	b	0	10.039984
351	4	Tamika	f	b	0	10.48369
368	5	Tamika	f	b	0	9.6143379
3	6	Tamika	f	b	0	10.144078
283	4	Todd	m	w	0	10.299677
395	6	Todd	m	w	0	9.9992523
3	4	Tremayne	m	b	0	10.342871
256	3	Tyrone	m	b	0	9.6143379
395	3	Tyrone	m	b	0	10.144078
b	6	Ebony	f	b	0	10.453601
b	2	Kristen	f	w	0	9.8417721
b	4	Latoya	f	b	0	10.292552
b	4	Sarah	f	w	0	10.295766
b	2	Anne	f	w	0	10.242421
b	4	Emily	f	w	0	10.453601
b	2	Kenya	f	b	0	9.2146311
b	4	Latoya	f	b	0	9.6628799
b	2	Allison	f	w	0	10.217824
b	2	Ebony	f	b	0	9.5274839
b	4	Keisha	f	b	0	9.8246603
b	4	Kristen	f	w	0	10.631061
205	4	Brad	m	w	0	10.144078
205	4	Brendan	m	w	0	9.6143379
155	6	Brett	m	w	0	10.099547
155	3	Carrie	f	w	0	10.597809
334	4	Darnell	m	b	0	10.511049
100	5	Ebony	f	b	0	9.6143379
422	5	Greg	m	w	0	10.299677
250	4	Greg	m	w	0	9.819562
422	4	Jamal	m	b	0	9.9992523
155	4	Kareem	m	b	0	9.8419847
155	4	Keisha	f	b	0	9.9677763
205	6	Lakisha	f	b	0	9.9674482
205	5	Latoya	f	b	0	9.9992523
250	4	Latoya	f	b	0	10.230702
422	4	Latoya	f	b	1	9.9677763
334	6	Laurie	f	w	0	10.099547
100	4	Neil	m	w	0	10.144078
334	3	Neil	m	w	0	9.9992523
422	6	Neil	m	w	0	9.819562
334	4	Rasheed	m	b	0	10.230702
250	3	Sarah	f	w	0	9.9992523
100	6	Sarah	f	w	0	9.9674482
250	6	Tanisha	f	b	0	10.039984
100	2	Tremayne	m	b	0	9.8419847
b	5	Carrie	f	w	0	9.6143379
b	6	Emily	f	w	1	10.511049
b	4	Latonya	f	b	1	9.9677763
b	3	Tanisha	f	b	0	9.9677763
b	3	Allison	f	w	0	10.597809
b	5	Kenya	f	b	0	10.752698
b	4	Kristen	f	w	0	10.039984
b	5	Latonya	f	b	0	9.9677763
b	6	Allison	f	w	0	9.9677763
b	5	Carrie	f	w	0	10.039984
b	4	Keisha	f	b	0	9.9677763
b	3	Tanisha	f	b	0	10.48369
b	3	Anne	f	w	0	10.144078
b	6	Carrie	f	w	0	10.099547
b	4	Lakisha	f	b	0	10.039984
b	5	Tanisha	f	b	0	10.597809
b	4	Anne	f	w	0	9.9677763
b	5	Ebony	f	b	0	10.48369
b	5	Kenya	f	b	0	10.099547
b	3	Meredith	f	w	0	10.597809
a	3	Emily	f	w	0	9.9992523
a	3	Geoffrey	m	w	0	10.039984
a	4	Rasheed	m	b	0	10.144078
a	2	Tremayne	m	b	0	10.230702
b	4	Ebony	f	b	1	10.453601
b	4	Jill	f	w	0	9.6628799
b	2	Kristen	f	w	0	9.2146311
b	2	Latonya	f	b	0	10.242421
b	2	Anne	f	w	0	10.061986
b	4	Keisha	f	b	0	10.565582
b	4	Sarah	f	w	0	10.295766
b	2	Tanisha	f	b	0	10.032057
101	3	Aisha	f	b	0	10.230702
251	4	Brad	m	w	0	9.6143379
423	6	Brett	m	w	0	10.29106
251	4	Carrie	f	w	0	10.039984
101	6	Carrie	f	w	0	10.752698
423	5	Ebony	f	b	0	9.819562
101	4	Geoffrey	m	w	0	10.48369
251	5	Kareem	m	b	0	10.29106
101	4	Kareem	m	b	0	10.48369
251	6	Keisha	f	b	0	9.9677763
423	4	Neil	m	w	0	10.039984
423	4	Tremayne	m	b	0	9.819562
b	4	Jill	f	w	0	9.8419847
b	3	Kenya	f	b	0	10.342871
b	5	Latonya	f	b	0	10.299677
b	2	Laurie	f	w	0	10.299677
b	5	Carrie	f	w	0	10.039984
b	2	Jill	f	w	0	10.144078
b	5	Keisha	f	b	0	10.511049
b	6	Kenya	f	b	0	9.9674482
b	5	Allison	f	w	0	10.299677
b	3	Emily	f	w	0	10.230702
b	5	Latoya	f	b	0	9.819562
b	5	Tanisha	f	b	0	9.9677763
b	3	Anne	f	w	0	10.48369
b	4	Carrie	f	w	0	10.299677
b	5	Lakisha	f	b	0	9.9674482
b	2	Latonya	f	b	0	10.144078
b	6	Allison	f	w	0	10.29106
b	1	Ebony	f	b	0	9.9674482
b	6	Meredith	f	w	0	10.48369
b	5	Tamika	f	b	0	9.8419847
b	3	Jill	f	w	0	11.11929
b	3	Kristen	f	w	0	9.9677763
b	1	Latoya	f	b	0	10.752698
b	5	Tamika	f	b	0	9.9674482
b	3	Aisha	f	b	0	10.039984
b	3	Lakisha	f	b	0	9.9674482
b	5	Laurie	f	w	0	10.299677
b	5	Meredith	f	w	0	9.9674482
b	3	Emily	f	w	0	10.29106
b	5	Lakisha	f	b	0	10.597809
b	5	Sarah	f	w	0	9.819562
b	4	Tanisha	f	b	0	10.099547
a	4	Emily	f	w	0	9.819562
a	7	Hakim	m	b	1	10.039984
a	5	Laurie	f	w	0	9.819562
a	3	Tyrone	m	b	0	10.48369
b	4	Anne	f	w	0	10.453601
b	4	Emily	f	w	0	9.2146311
b	2	Tamika	f	b	0	10.795178
b	5	Tamika	f	b	0	-99
336	4	Aisha	f	b	0	10.752698
207	4	Allison	f	w	0	10.299677
32	4	Carrie	f	w	0	9.9674482
252	6	Emily	f	w	0	10.230702
336	6	Emily	f	w	0	10.342871
252	5	Geoffrey	m	w	0	10.230702
157	4	Greg	m	w	0	10.29106
157	3	Hakim	m	b	0	9.9674482
207	6	Hakim	m	b	0	10.48369
32	6	Jay	m	w	0	10.29106
32	4	Keisha	f	b	0	10.299677
207	3	Lakisha	f	b	0	10.752698
157	6	Latoya	f	b	0	10.299677
157	4	Laurie	f	w	0	9.8419847
336	3	Matthew	m	w	0	10.144078
336	4	Rasheed	m	b	0	9.819562
252	4	Tanisha	f	b	0	9.819562
207	4	Todd	m	w	0	10.597809
32	3	Tremayne	m	b	0	10.039984
252	2	Tyrone	m	b	0	9.9677763
a	5	Kristen	f	w	0	10.299677
a	3	Lakisha	f	b	0	10.144078
a	7	Matthew	m	w	0	10.230702
a	4	Tremayne	m	b	0	10.144078
b	2	Allison	f	w	0	8.8417377
b	4	Carrie	f	w	0	10.295766
b	2	Kenya	f	b	0	10.513062
b	4	Latoya	f	b	0	9.6926432
425	3	Brad	m	w	0	10.48369
158	4	Brendan	m	w	0	10.752698
158	5	Brett	m	w	0	10.29106
103	5	Carrie	f	w	0	10.039984
33	6	Darnell	m	b	0	9.9677763
253	4	Geoffrey	m	w	0	10.511049
33	4	Greg	m	w	0	10.342871
158	4	Jamal	m	b	0	10.099547
425	4	Jermaine	m	b	0	9.6143379
33	3	Kareem	m	b	0	10.342871
337	3	Keisha	f	b	0	10.144078
33	4	Kristen	f	w	0	10.29106
337	4	Kristen	f	w	0	10.29106
253	3	Latonya	f	b	0	10.48369
337	6	Latonya	f	b	0	9.8419847
103	4	Latoya	f	b	0	10.29106
103	6	Laurie	f	w	0	9.8419847
158	6	Leroy	m	b	0	9.819562
253	4	Neil	m	w	0	9.9677763
425	6	Neil	m	w	0	9.9674482
337	4	Sarah	f	w	0	10.230702
425	4	Tamika	f	b	0	10.511049
253	6	Tremayne	m	b	0	9.9992523
103	4	Tyrone	m	b	0	10.752698
b	4	Aisha	f	b	0	10.287047
b	4	Allison	f	w	0	10.099629
b	6	Jill	f	w	1	9.9650526
b	2	Tamika	f	b	0	9.6628799
209	6	Aisha	f	b	0	9.9992523
338	6	Allison	f	w	0	9.8419847
34	3	Ebony	f	b	0	10.144078
159	4	Ebony	f	b	0	10.342871
159	3	Emily	f	w	0	10.29106
34	4	Greg	m	w	0	10.099547
338	4	Hakim	m	b	0	10.039984
209	4	Jill	f	w	0	10.299677
159	4	Kareem	m	b	0	10.29106
338	4	Keisha	f	b	0	10.039984
426	3	Lakisha	f	b	1	10.099547
209	4	Laurie	f	w	0	9.9674482
34	3	Laurie	f	w	0	10.752698
426	4	Matthew	m	w	1	10.039984
426	5	Meredith	f	w	1	10.230702
338	3	Neil	m	w	0	9.6143379
426	7	Rasheed	m	b	0	9.9677763
159	6	Sarah	f	w	0	10.230702
